Wähle das Verfahren (n = 5000) (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog, (4) Verlet Verfahren: 
Verfahren: Runge-Kutter
0 0 1
27.8 0.972014 0.232512 0.499436
27.81 0.973176 0.227646 0.499447
27.82 0.974315 0.222774 0.499459
27.83 0.975429 0.217897 0.49947
27.84 0.976518 0.213014 0.499481
27.85 0.977583 0.208126 0.499492
27.86 0.978624 0.203233 0.499504
27.87 0.97964 0.198334 0.499515
27.88 0.980631 0.193431 0.499527
27.89 0.981599 0.188523 0.499538
27.9 0.982541 0.18361 0.49955
27.91 0.983459 0.178693 0.499561
27.92 0.984353 0.173771 0.499573
27.93 0.985221 0.168845 0.499585
27.94 0.986066 0.163914 0.499597
27.95 0.986885 0.15898 0.499608
27.96 0.98768 0.154041 0.49962
27.97 0.98845 0.149099 0.499632
27.98 0.989196 0.144153 0.499644
27.99 0.989916 0.139203 0.499656
28 0.990612 0.13425 0.499668
28.01 0.991284 0.129293 0.49968
28.02 0.99193 0.124333 0.499692
28.03 0.992552 0.119371 0.499704
28.04 0.993149 0.114405 0.499716
28.05 0.993721 0.109436 0.499728
28.06 0.994268 0.104464 0.499741
28.07 0.99479 0.0994904 0.499753
28.08 0.995288 0.0945138 0.499765
28.09 0.99576 0.0895349 0.499777
28.1 0.996208 0.0845537 0.49979
28.11 0.996631 0.0795705 0.499802
28.12 0.997028 0.0745852 0.499814
28.13 0.997401 0.0695981 0.499827
28.14 0.997749 0.0646092 0.499839
28.15 0.998072 0.0596187 0.499851
28.16 0.99837 0.0546267 0.499864
28.17 0.998643 0.0496334 0.499876
28.18 0.998892 0.0446388 0.499889
28.19 0.999115 0.0396431 0.499901
28.2 0.999313 0.0346464 0.499913
28.21 0.999486 0.0296489 0.499926
28.22 0.999635 0.0246506 0.499938
28.23 0.999758 0.0196516 0.499951
28.24 0.999856 0.0146522 0.499963
28.25 0.999929 0.00965247 0.499976
28.26 0.999978 0.00465246 0.499988
28.27 1 -0.00034767 0.500001
28.28 0.999999 -0.00534779 0.500013
28.29 0.999972 -0.0103478 0.500026
28.3 0.999921 -0.0153475 0.500038
28.31 0.999844 -0.0203468 0.500051
28.32 0.999742 -0.0253457 0.500063
28.33 0.999615 -0.0303439 0.500076
28.34 0.999464 -0.0353413 0.500088
28.35 0.999287 -0.0403379 0.500101
28.36 0.999085 -0.0453334 0.500113
28.37 0.998859 -0.0503279 0.500126
28.38 0.998607 -0.055321 0.500138
28.39 0.99833 -0.0603128 0.500151
28.4 0.998029 -0.0653031 0.500163
28.41 0.997702 -0.0702917 0.500175
28.42 0.997351 -0.0752786 0.500188
28.43 0.996975 -0.0802636 0.5002
28.44 0.996573 -0.0852466 0.500213
28.45 0.996147 -0.0902274 0.500225
28.46 0.995696 -0.095206 0.500237
28.47 0.99522 -0.100182 0.500249
28.48 0.994719 -0.105156 0.500262
28.49 0.994193 -0.110127 0.500274
28.5 0.993643 -0.115095 0.500286
28.51 0.993067 -0.120061 0.500298
28.52 0.992467 -0.125023 0.500311
28.53 0.991842 -0.129983 0.500323
28.54 0.991192 -0.134939 0.500335
28.55 0.990517 -0.139891 0.500347
28.56 0.989818 -0.144841 0.500359
28.57 0.989093 -0.149786 0.500371
28.58 0.988345 -0.154728 0.500383
28.59 0.987571 -0.159666 0.500395
28.6 0.986773 -0.1646 0.500407
28.61 0.98595 -0.16953 0.500419
28.62 0.985102 -0.174456 0.50043
28.63 0.98423 -0.179377 0.500442
28.64 0.983333 -0.184294 0.500454
28.65 0.982411 -0.189206 0.500466
28.66 0.981465 -0.194113 0.500477
28.67 0.980495 -0.199016 0.500489
28.68 0.9795 -0.203913 0.5005
28.69 0.97848 -0.208806 0.500512
28.7 0.977436 -0.213693 0.500523
28.71 0.976368 -0.218575 0.500535
28.72 0.975275 -0.223452 0.500546
28.73 0.974158 -0.228323 0.500557
28.74 0.973016 -0.233188 0.500569
28.75 0.97185 -0.238047 0.50058
28.76 0.97066 -0.242901 0.500591
28.77 0.969446 -0.247748 0.500602
28.78 0.968207 -0.252589 0.500613
28.79 0.966944 -0.257424 0.500624
28.8 0.965657 -0.262252 0.500635
28.81 0.964346 -0.267074 0.500646
28.82 0.96301 -0.271889 0.500656
28.83 0.961651 -0.276698 0.500667
28.84 0.960267 -0.281499 0.500678
28.85 0.95886 -0.286294 0.500688
28.86 0.957429 -0.291081 0.500699
28.87 0.955973 -0.295861 0.500709
28.88 0.954494 -0.300634 0.50072
28.89 0.952991 -0.305399 0.50073
28.9 0.951464 -0.310156 0.50074
28.91 0.949913 -0.314906 0.50075
28.92 0.948339 -0.319648 0.50076
28.93 0.94674 -0.324381 0.50077
28.94 0.945119 -0.329107 0.50078
28.95 0.943473 -0.333825 0.50079
28.96 0.941804 -0.338534 0.5008
28.97 0.940111 -0.343234 0.50081
28.98 0.938395 -0.347926 0.500819
28.99 0.936656 -0.35261 0.500829
29 0.934893 -0.357284 0.500838
29.01 0.933106 -0.36195 0.500848
29.02 0.931297 -0.366607 0.500857
29.03 0.929464 -0.371254 0.500866
29.04 0.927607 -0.375892 0.500875
29.05 0.925728 -0.380521 0.500884
29.06 0.923825 -0.38514 0.500893
29.07 0.9219 -0.38975 0.500902
29.08 0.919951 -0.39435 0.500911
29.09 0.917979 -0.39894 0.500919
29.1 0.915985 -0.40352 0.500928
29.11 0.913967 -0.40809 0.500937
29.12 0.911927 -0.412649 0.500945
29.13 0.909863 -0.417199 0.500953
29.14 0.907778 -0.421738 0.500961
29.15 0.905669 -0.426266 0.50097
29.16 0.903538 -0.430784 0.500978
29.17 0.901384 -0.435291 0.500986
29.18 0.899207 -0.439787 0.500993
29.19 0.897008 -0.444273 0.501001
29.2 0.894787 -0.448747 0.501009
29.21 0.892544 -0.453209 0.501016
29.22 0.890278 -0.457661 0.501024
29.23 0.887989 -0.462101 0.501031
29.24 0.885679 -0.466529 0.501038
29.25 0.883346 -0.470946 0.501045
29.26 0.880992 -0.475351 0.501053
29.27 0.878615 -0.479745 0.501059
29.28 0.876216 -0.484126 0.501066
29.29 0.873796 -0.488495 0.501073
29.3 0.871353 -0.492852 0.50108
29.31 0.868889 -0.497196 0.501086
29.32 0.866403 -0.501528 0.501093
29.33 0.863896 -0.505848 0.501099
29.34 0.861366 -0.510155 0.501105
29.35 0.858816 -0.514449 0.501111
29.36 0.856243 -0.51873 0.501117
29.37 0.85365 -0.522999 0.501123
29.38 0.851035 -0.527254 0.501129
29.39 0.848399 -0.531496 0.501134
29.4 0.845741 -0.535725 0.50114
29.41 0.843063 -0.53994 0.501145
29.42 0.840363 -0.544142 0.501151
29.43 0.837642 -0.548331 0.501156
29.44 0.834901 -0.552505 0.501161
29.45 0.832138 -0.556666 0.501166
29.46 0.829355 -0.560813 0.501171
29.47 0.826551 -0.564946 0.501175
29.48 0.823727 -0.569065 0.50118
29.49 0.820881 -0.573169 0.501184
29.5 0.818015 -0.577259 0.501189
29.51 0.815129 -0.581335 0.501193
29.52 0.812223 -0.585396 0.501197
29.53 0.809296 -0.589443 0.501201
29.54 0.806349 -0.593475 0.501205
29.55 0.803381 -0.597492 0.501209
29.56 0.800394 -0.601494 0.501213
29.57 0.797387 -0.605481 0.501216
29.58 0.794359 -0.609453 0.50122
29.59 0.791312 -0.613409 0.501223
29.6 0.788245 -0.617351 0.501226
29.61 0.785158 -0.621276 0.501229
29.62 0.782052 -0.625187 0.501232
29.63 0.778926 -0.629082 0.501235
29.64 0.775781 -0.632961 0.501238
29.65 0.772616 -0.636824 0.50124
29.66 0.769432 -0.640671 0.501243
29.67 0.766229 -0.644502 0.501245
29.68 0.763006 -0.648317 0.501247
29.69 0.759765 -0.652116 0.501249
29.7 0.756504 -0.655899 0.501251
29.71 0.753225 -0.659665 0.501253
29.72 0.749927 -0.663415 0.501255
29.73 0.74661 -0.667148 0.501256
29.74 0.743274 -0.670864 0.501258
29.75 0.73992 -0.674564 0.501259
29.76 0.736547 -0.678247 0.50126
29.77 0.733156 -0.681913 0.501261
29.78 0.729746 -0.685562 0.501262
29.79 0.726319 -0.689193 0.501263
29.8 0.722873 -0.692808 0.501264
29.81 0.719409 -0.696405 0.501265
29.82 0.715927 -0.699985 0.501265
29.83 0.712427 -0.703547 0.501265
29.84 0.70891 -0.707092 0.501266
29.85 0.705374 -0.710618 0.501266
29.86 0.701821 -0.714128 0.501266
29.87 0.698251 -0.717619 0.501265
29.88 0.694663 -0.721092 0.501265
29.89 0.691057 -0.724548 0.501265
29.9 0.687435 -0.727985 0.501264
29.91 0.683795 -0.731404 0.501264
29.92 0.680138 -0.734805 0.501263
29.93 0.676464 -0.738187 0.501262
29.94 0.672773 -0.741551 0.501261
29.95 0.669065 -0.744897 0.50126
29.96 0.665341 -0.748223 0.501258
29.97 0.6616 -0.751532 0.501257
29.98 0.657842 -0.754821 0.501256
29.99 0.654068 -0.758091 0.501254
30 0.650278 -0.761343 0.501252
30.01 0.646471 -0.764575 0.50125
30.02 0.642649 -0.767788 0.501248
30.03 0.63881 -0.770983 0.501246
30.04 0.634955 -0.774157 0.501244
30.05 0.631084 -0.777313 0.501241
30.06 0.627198 -0.780449 0.501239
30.07 0.623296 -0.783566 0.501236
30.08 0.619378 -0.786663 0.501233
30.09 0.615445 -0.78974 0.501231
30.1 0.611496 -0.792797 0.501228
30.11 0.607532 -0.795835 0.501224
30.12 0.603553 -0.798853 0.501221
30.13 0.599559 -0.801851 0.501218
30.14 0.59555 -0.804829 0.501214
30.15 0.591526 -0.807786 0.501211
30.16 0.587487 -0.810724 0.501207
30.17 0.583433 -0.813641 0.501203
30.18 0.579365 -0.816538 0.501199
30.19 0.575283 -0.819415 0.501195
30.2 0.571186 -0.822271 0.501191
30.21 0.567074 -0.825106 0.501187
30.22 0.562949 -0.827921 0.501182
30.23 0.55881 -0.830715 0.501178
30.24 0.554656 -0.833488 0.501173
30.25 0.550489 -0.836241 0.501168
30.26 0.546308 -0.838972 0.501163
30.27 0.542113 -0.841683 0.501158
30.28 0.537905 -0.844373 0.501153
30.29 0.533683 -0.847041 0.501148
30.3 0.529448 -0.849688 0.501143
30.31 0.525199 -0.852314 0.501137
30.32 0.520938 -0.854919 0.501132
30.33 0.516663 -0.857503 0.501126
30.34 0.512376 -0.860065 0.50112
30.35 0.508076 -0.862605 0.501114
30.36 0.503763 -0.865124 0.501108
30.37 0.499437 -0.867621 0.501102
30.38 0.495099 -0.870097 0.501096
30.39 0.490749 -0.87255 0.501089
30.4 0.486386 -0.874982 0.501083
30.41 0.482012 -0.877393 0.501076
30.42 0.477625 -0.879781 0.50107
30.43 0.473226 -0.882147 0.501063
30.44 0.468815 -0.884491 0.501056
30.45 0.464393 -0.886813 0.501049
30.46 0.459959 -0.889113 0.501042
30.47 0.455514 -0.891391 0.501035
30.48 0.451057 -0.893646 0.501028
30.49 0.446589 -0.895879 0.50102
30.5 0.442109 -0.89809 0.501013
30.51 0.437619 -0.900278 0.501005
30.52 0.433118 -0.902443 0.500997
30.53 0.428606 -0.904586 0.50099
30.54 0.424083 -0.906707 0.500982
30.55 0.419549 -0.908805 0.500974
30.56 0.415005 -0.91088 0.500966
30.57 0.410451 -0.912932 0.500958
30.58 0.405887 -0.914962 0.500949
30.59 0.401312 -0.916968 0.500941
30.6 0.396727 -0.918952 0.500932
30.61 0.392133 -0.920913 0.500924
30.62 0.387528 -0.92285 0.500915
30.63 0.382914 -0.924765 0.500907
30.64 0.37829 -0.926656 0.500898
30.65 0.373657 -0.928525 0.500889
30.66 0.369015 -0.93037 0.50088
30.67 0.364363 -0.932192 0.500871
30.68 0.359702 -0.93399 0.500862
30.69 0.355032 -0.935765 0.500852
30.7 0.350353 -0.937517 0.500843
30.71 0.345666 -0.939246 0.500834
30.72 0.34097 -0.940951 0.500824
30.73 0.336265 -0.942632 0.500815
30.74 0.331552 -0.94429 0.500805
30.75 0.326831 -0.945924 0.500795
30.76 0.322101 -0.947534 0.500785
30.77 0.317364 -0.949121 0.500776
30.78 0.312618 -0.950684 0.500766
30.79 0.307865 -0.952224 0.500756
30.8 0.303104 -0.953739 0.500745
30.81 0.298335 -0.955231 0.500735
30.82 0.293559 -0.956699 0.500725
30.83 0.288776 -0.958143 0.500715
30.84 0.283985 -0.959563 0.500704
30.85 0.279188 -0.960959 0.500694
30.86 0.274383 -0.962331 0.500683
30.87 0.269572 -0.963679 0.500673
30.88 0.264753 -0.965002 0.500662
30.89 0.259928 -0.966302 0.500651
30.9 0.255097 -0.967578 0.50064
30.91 0.250259 -0.968829 0.50063
30.92 0.245415 -0.970056 0.500619
30.93 0.240565 -0.971259 0.500608
30.94 0.235709 -0.972437 0.500597
30.95 0.230847 -0.973592 0.500586
30.96 0.225979 -0.974722 0.500574
30.97 0.221105 -0.975827 0.500563
30.98 0.216226 -0.976908 0.500552
30.99 0.211342 -0.977965 0.500541
31 0.206452 -0.978997 0.500529
31.01 0.201557 -0.980005 0.500518
31.02 0.196658 -0.980989 0.500506
31.03 0.191753 -0.981947 0.500495
31.04 0.186843 -0.982882 0.500483
31.05 0.181929 -0.983791 0.500472
31.06 0.17701 -0.984676 0.50046
31.07 0.172087 -0.985537 0.500448
31.08 0.167159 -0.986373 0.500436
31.09 0.162227 -0.987184 0.500425
31.1 0.157292 -0.98797 0.500413
31.11 0.152352 -0.988732 0.500401
31.12 0.147408 -0.989469 0.500389
31.13 0.142461 -0.990181 0.500377
31.14 0.13751 -0.990869 0.500365
31.15 0.132556 -0.991532 0.500353
31.16 0.127599 -0.99217 0.500341
31.17 0.122638 -0.992783 0.500329
31.18 0.117674 -0.993371 0.500317
31.19 0.112707 -0.993935 0.500305
31.2 0.107738 -0.994474 0.500293
31.21 0.102766 -0.994987 0.50028
31.22 0.0977908 -0.995476 0.500268
31.23 0.0928135 -0.99594 0.500256
31.24 0.0878339 -0.99638 0.500244
31.25 0.0828522 -0.996794 0.500231
31.26 0.0778683 -0.997183 0.500219
31.27 0.0728825 -0.997548 0.500207
31.28 0.0678949 -0.997887 0.500194
31.29 0.0629056 -0.998202 0.500182
31.3 0.0579147 -0.998491 0.500169
31.31 0.0529224 -0.998756 0.500157
31.32 0.0479287 -0.998996 0.500145
31.33 0.0429339 -0.99921 0.500132
31.34 0.037938 -0.9994 0.50012
31.35 0.0329411 -0.999565 0.500107
31.36 0.0279434 -0.999704 0.500095
31.37 0.022945 -0.999819 0.500082
31.38 0.017946 -0.999909 0.50007
31.39 0.0129466 -0.999974 0.500057
31.4 0.00794685 -1.00001 0.500045
31.41 0.00294691 -1.00003 0.500032
31.42 -0.0020531 -1.00002 0.50002
31.43 -0.00705307 -0.999982 0.500007
31.44 -0.0120529 -0.999922 0.499995
31.45 -0.0170523 -0.999837 0.499982
31.46 -0.0220514 -0.999727 0.49997
31.47 -0.0270499 -0.999591 0.499957
31.48 -0.0320477 -0.999431 0.499945
31.49 -0.0370448 -0.999246 0.499932
31.5 -0.0420409 -0.999036 0.49992
31.51 -0.0470359 -0.998801 0.499907
31.52 -0.0520298 -0.99854 0.499895
31.53 -0.0570224 -0.998255 0.499883
31.54 -0.0620135 -0.997945 0.49987
31.55 -0.0670031 -0.99761 0.499858
31.56 -0.0719911 -0.99725 0.499845
31.57 -0.0769772 -0.996865 0.499833
31.58 -0.0819614 -0.996456 0.499821
31.59 -0.0869435 -0.996021 0.499808
31.6 -0.0919235 -0.995561 0.499796
31.61 -0.0969012 -0.995077 0.499784
31.62 -0.101876 -0.994567 0.499771
31.63 -0.106849 -0.994033 0.499759
31.64 -0.111819 -0.993474 0.499747
31.65 -0.116786 -0.99289 0.499735
31.66 -0.121751 -0.992281 0.499723
31.67 -0.126712 -0.991648 0.49971
31.68 -0.13167 -0.990989 0.499698
31.69 -0.136625 -0.990306 0.499686
31.7 -0.141576 -0.989598 0.499674
31.71 -0.146524 -0.988866 0.499662
31.72 -0.151468 -0.988108 0.49965
31.73 -0.156409 -0.987326 0.499638
31.74 -0.161345 -0.986519 0.499626
31.75 -0.166278 -0.985688 0.499615
31.76 -0.171206 -0.984832 0.499603
31.77 -0.17613 -0.983951 0.499591
31.78 -0.18105 -0.983046 0.499579
31.79 -0.185965 -0.982116 0.499568
31.8 -0.190875 -0.981162 0.499556
31.81 -0.195781 -0.980183 0.499544
31.82 -0.200682 -0.979179 0.499533
31.83 -0.205578 -0.978151 0.499521
31.84 -0.210468 -0.977099 0.49951
31.85 -0.215354 -0.976022 0.499498
31.86 -0.220234 -0.974921 0.499487
31.87 -0.225108 -0.973796 0.499476
31.88 -0.229977 -0.972646 0.499464
31.89 -0.23484 -0.971471 0.499453
31.9 -0.239697 -0.970273 0.499442
31.91 -0.244549 -0.96905 0.499431
31.92 -0.249394 -0.967803 0.49942
31.93 -0.254233 -0.966532 0.499409
31.94 -0.259065 -0.965237 0.499398
31.95 -0.263891 -0.963917 0.499387
31.96 -0.268711 -0.962573 0.499377
31.97 -0.273523 -0.961206 0.499366
31.98 -0.278329 -0.959814 0.499355
31.99 -0.283128 -0.958398 0.499345
32 -0.28792 -0.956959 0.499334
32.01 -0.292705 -0.955495 0.499324
32.02 -0.297482 -0.954008 0.499313
32.03 -0.302252 -0.952497 0.499303
32.04 -0.307014 -0.950961 0.499293
32.05 -0.311769 -0.949403 0.499283
32.06 -0.316516 -0.94782 0.499273
32.07 -0.321255 -0.946214 0.499262
32.08 -0.325986 -0.944584 0.499253
32.09 -0.330709 -0.94293 0.499243
32.1 -0.335423 -0.941253 0.499233
32.11 -0.340129 -0.939552 0.499223
32.12 -0.344827 -0.937828 0.499214
32.13 -0.349516 -0.93608 0.499204
32.14 -0.354196 -0.934309 0.499195
32.15 -0.358868 -0.932515 0.499185
32.16 -0.36353 -0.930697 0.499176
32.17 -0.368184 -0.928856 0.499167
32.18 -0.372828 -0.926992 0.499158
32.19 -0.377463 -0.925105 0.499148
32.2 -0.382088 -0.923194 0.49914
32.21 -0.386704 -0.921261 0.499131
32.22 -0.39131 -0.919304 0.499122
32.23 -0.395907 -0.917325 0.499113
32.24 -0.400493 -0.915322 0.499105
32.25 -0.40507 -0.913297 0.499096
32.26 -0.409636 -0.911248 0.499088
32.27 -0.414192 -0.909177 0.499079
32.28 -0.418738 -0.907084 0.499071
32.29 -0.423273 -0.904967 0.499063
32.3 -0.427798 -0.902828 0.499055
32.31 -0.432312 -0.900667 0.499047
32.32 -0.436815 -0.898482 0.499039
32.33 -0.441307 -0.896276 0.499031
32.34 -0.445789 -0.894047 0.499024
32.35 -0.450259 -0.891796 0.499016
32.36 -0.454718 -0.889522 0.499009
32.37 -0.459165 -0.887226 0.499001
32.38 -0.463601 -0.884908 0.498994
32.39 -0.468026 -0.882568 0.498987
32.4 -0.472438 -0.880205 0.49898
32.41 -0.476839 -0.877821 0.498973
32.42 -0.481228 -0.875415 0.498966
32.43 -0.485605 -0.872987 0.498959
32.44 -0.48997 -0.870537 0.498953
32.45 -0.494323 -0.868065 0.498946
32.46 -0.498663 -0.865572 0.49894
32.47 -0.502991 -0.863057 0.498933
32.48 -0.507306 -0.86052 0.498927
32.49 -0.511608 -0.857962 0.498921
32.5 -0.515898 -0.855383 0.498915
32.51 -0.520175 -0.852782 0.498909
32.52 -0.524439 -0.85016 0.498904
32.53 -0.528689 -0.847516 0.498898
32.54 -0.532927 -0.844851 0.498892
32.55 -0.537151 -0.842165 0.498887
32.56 -0.541362 -0.839459 0.498882
32.57 -0.545559 -0.836731 0.498876
32.58 -0.549742 -0.833982 0.498871
32.59 -0.553912 -0.831212 0.498866
32.6 -0.558068 -0.828422 0.498861
32.61 -0.56221 -0.825611 0.498857
32.62 -0.566338 -0.822779 0.498852
32.63 -0.570452 -0.819927 0.498848
32.64 -0.574551 -0.817054 0.498843
32.65 -0.578637 -0.814161 0.498839
32.66 -0.582707 -0.811247 0.498835
32.67 -0.586763 -0.808313 0.498831
32.68 -0.590805 -0.805359 0.498827
32.69 -0.594832 -0.802385 0.498823
32.7 -0.598843 -0.799391 0.498819
32.71 -0.60284 -0.796376 0.498816
32.72 -0.606822 -0.793342 0.498812
32.73 -0.610789 -0.790288 0.498809
32.74 -0.61474 -0.787214 0.498806
32.75 -0.618676 -0.784121 0.498803
32.76 -0.622596 -0.781008 0.4988
32.77 -0.626501 -0.777875 0.498797
32.78 -0.630391 -0.774723 0.498794
32.79 -0.634264 -0.771552 0.498792
32.8 -0.638122 -0.768361 0.498789
32.81 -0.641964 -0.765151 0.498787
32.82 -0.645789 -0.761922 0.498785
32.83 -0.649599 -0.758674 0.498782
32.84 -0.653392 -0.755407 0.49878
32.85 -0.657169 -0.752121 0.498779
32.86 -0.660929 -0.748816 0.498777
32.87 -0.664673 -0.745493 0.498775
32.88 -0.668401 -0.742151 0.498774
32.89 -0.672111 -0.73879 0.498772
32.9 -0.675805 -0.735411 0.498771
32.91 -0.679482 -0.732014 0.49877
32.92 -0.683142 -0.728598 0.498769
32.93 -0.686785 -0.725164 0.498768
32.94 -0.690411 -0.721712 0.498767
32.95 -0.694019 -0.718241 0.498767
32.96 -0.69761 -0.714753 0.498766
32.97 -0.701184 -0.711247 0.498766
32.98 -0.70474 -0.707723 0.498766
32.99 -0.708279 -0.704182 0.498766
33 -0.7118 -0.700623 0.498766
33.01 -0.715303 -0.697046 0.498766
33.02 -0.718788 -0.693452 0.498766
33.03 -0.722255 -0.689841 0.498766
33.04 -0.725704 -0.686212 0.498767
33.05 -0.729135 -0.682567 0.498768
33.06 -0.732548 -0.678904 0.498768
33.07 -0.735942 -0.675224 0.498769
33.08 -0.739318 -0.671527 0.49877
33.09 -0.742676 -0.667814 0.498771
33.1 -0.746015 -0.664084 0.498773
33.11 -0.749335 -0.660337 0.498774
33.12 -0.752637 -0.656574 0.498775
33.13 -0.75592 -0.652794 0.498777
33.14 -0.759183 -0.648998 0.498779
33.15 -0.762428 -0.645186 0.498781
33.16 -0.765654 -0.641357 0.498783
33.17 -0.768861 -0.637513 0.498785
33.18 -0.772048 -0.633653 0.498787
33.19 -0.775217 -0.629776 0.498789
33.2 -0.778365 -0.625884 0.498792
33.21 -0.781495 -0.621977 0.498795
33.22 -0.784605 -0.618054 0.498797
33.23 -0.787695 -0.614115 0.4988
33.24 -0.790765 -0.610161 0.498803
33.25 -0.793816 -0.606192 0.498806
33.26 -0.796847 -0.602208 0.498809
33.27 -0.799858 -0.598208 0.498813
33.28 -0.802849 -0.594194 0.498816
33.29 -0.80582 -0.590165 0.49882
33.3 -0.80877 -0.586121 0.498824
33.31 -0.811701 -0.582062 0.498827
33.32 -0.814611 -0.577989 0.498831
33.33 -0.817501 -0.573901 0.498835
33.34 -0.82037 -0.569799 0.49884
33.35 -0.823219 -0.565683 0.498844
33.36 -0.826048 -0.561553 0.498848
33.37 -0.828855 -0.557409 0.498853
33.38 -0.831642 -0.55325 0.498857
33.39 -0.834409 -0.549078 0.498862
33.4 -0.837154 -0.544892 0.498867
33.41 -0.839878 -0.540693 0.498872
33.42 -0.842582 -0.53648 0.498877
33.43 -0.845264 -0.532253 0.498882
33.44 -0.847925 -0.528014 0.498888
33.45 -0.850565 -0.523761 0.498893
33.46 -0.853184 -0.519495 0.498899
33.47 -0.855781 -0.515216 0.498904
33.48 -0.858357 -0.510924 0.49891
33.49 -0.860912 -0.506619 0.498916
33.5 -0.863445 -0.502302 0.498922
33.51 -0.865956 -0.497972 0.498928
33.52 -0.868446 -0.493629 0.498934
33.53 -0.870914 -0.489275 0.498941
33.54 -0.873361 -0.484908 0.498947
33.55 -0.875785 -0.480529 0.498954
33.56 -0.878188 -0.476138 0.49896
33.57 -0.880568 -0.471735 0.498967
33.58 -0.882927 -0.46732 0.498974
33.59 -0.885263 -0.462894 0.498981
33.6 -0.887578 -0.458456 0.498988
33.61 -0.88987 -0.454006 0.498995
33.62 -0.89214 -0.449545 0.499002
33.63 -0.894388 -0.445073 0.49901
33.64 -0.896613 -0.44059 0.499017
33.65 -0.898816 -0.436096 0.499025
33.66 -0.900996 -0.431591 0.499033
33.67 -0.903154 -0.427075 0.49904
33.68 -0.90529 -0.422548 0.499048
33.69 -0.907402 -0.418011 0.499056
33.7 -0.909492 -0.413464 0.499064
33.71 -0.91156 -0.408906 0.499072
33.72 -0.913604 -0.404338 0.499081
33.73 -0.915626 -0.399759 0.499089
33.74 -0.917624 -0.395171 0.499097
33.75 -0.9196 -0.390573 0.499106
33.76 -0.921553 -0.385965 0.499115
33.77 -0.923483 -0.381348 0.499123
33.78 -0.925389 -0.376721 0.499132
33.79 -0.927273 -0.372084 0.499141
33.8 -0.929133 -0.367438 0.49915
33.81 -0.930971 -0.362783 0.499159
33.82 -0.932784 -0.358119 0.499168
33.83 -0.934575 -0.353446 0.499177
33.84 -0.936342 -0.348765 0.499187
33.85 -0.938086 -0.344074 0.499196
33.86 -0.939806 -0.339375 0.499206
33.87 -0.941503 -0.334667 0.499215
33.88 -0.943176 -0.329951 0.499225
33.89 -0.944826 -0.325227 0.499234
33.9 -0.946452 -0.320495 0.499244
33.91 -0.948055 -0.315754 0.499254
33.92 -0.949633 -0.311006 0.499264
33.93 -0.951188 -0.30625 0.499274
33.94 -0.95272 -0.301486 0.499284
33.95 -0.954227 -0.296715 0.499294
33.96 -0.955711 -0.291936 0.499305
33.97 -0.95717 -0.28715 0.499315
33.98 -0.958606 -0.282357 0.499325
33.99 -0.960018 -0.277557 0.499336
34 -0.961405 -0.27275 0.499346
34.01 -0.962769 -0.267936 0.499357
34.02 -0.964109 -0.263115 0.499368
34.03 -0.965424 -0.258288 0.499378
34.04 -0.966716 -0.253454 0.499389
34.05 -0.967983 -0.248614 0.4994
34.06 -0.969226 -0.243768 0.499411
34.07 -0.970445 -0.238916 0.499422
34.08 -0.971639 -0.234057 0.499433
34.09 -0.97281 -0.229193 0.499444
34.1 -0.973956 -0.224323 0.499455
34.11 -0.975077 -0.219448 0.499466
34.12 -0.976174 -0.214567 0.499478
34.13 -0.977247 -0.20968 0.499489
34.14 -0.978295 -0.204789 0.4995
34.15 -0.979319 -0.199892 0.499512
34.16 -0.980319 -0.19499 0.499523
34.17 -0.981294 -0.190084 0.499535
34.18 -0.982244 -0.185172 0.499546
34.19 -0.98317 -0.180256 0.499558
34.2 -0.984071 -0.175336 0.499569
34.21 -0.984948 -0.170411 0.499581
34.22 -0.9858 -0.165482 0.499593
34.23 -0.986627 -0.160549 0.499605
34.24 -0.98743 -0.155611 0.499616
34.25 -0.988208 -0.15067 0.499628
34.26 -0.988961 -0.145725 0.49964
34.27 -0.98969 -0.140777 0.499652
34.28 -0.990394 -0.135825 0.499664
34.29 -0.991073 -0.130869 0.499676
34.3 -0.991727 -0.12591 0.499688
34.31 -0.992357 -0.120948 0.4997
34.32 -0.992962 -0.115984 0.499712
34.33 -0.993541 -0.111016 0.499725
34.34 -0.994097 -0.106045 0.499737
34.35 -0.994627 -0.101072 0.499749
34.36 -0.995132 -0.096096 0.499761
34.37 -0.995613 -0.0911178 0.499773
34.38 -0.996068 -0.0861374 0.499786
34.39 -0.996499 -0.0811547 0.499798
34.4 -0.996905 -0.0761701 0.49981
34.41 -0.997285 -0.0711835 0.499823
34.42 -0.997641 -0.0661952 0.499835
34.43 -0.997972 -0.0612052 0.499847
34.44 -0.998278 -0.0562137 0.49986
34.45 -0.998559 -0.0512208 0.499872
34.46 -0.998815 -0.0462266 0.499885
34.47 -0.999047 -0.0412312 0.499897
34.48 -0.999253 -0.0362348 0.49991
34.49 -0.999434 -0.0312376 0.499922
34.5 -0.99959 -0.0262395 0.499934
34.51 -0.999721 -0.0212407 0.499947
34.52 -0.999828 -0.0162415 0.499959
34.53 -0.999909 -0.0112418 0.499972
34.54 -0.999965 -0.00624186 0.499984
34.55 -0.999996 -0.00124176 0.499997
34.56 -1 0.00375838 0.500009
34.57 -0.999984 0.00875842 0.500022
